r (Ang), PDF (RMC), PDF (Expt)
   7.1600000000000001       ,  -0.15384109790460471       ,  -0.15830751703309182     
   7.1799999999999997       ,  -0.10842443772889987       ,  -0.13388962370772736     
   7.2000000000000002       ,   -7.7785126310815730E-002  ,  -0.10068326657450931     
   7.2199999999999998       ,   -3.9986452279562698E-002  ,   -5.9713238209942142E-002
   7.2400000000000002       ,   -4.6012089724210697E-002  ,   -1.3115661774172348E-002
   7.2599999999999998       ,    1.2758933210813596E-002  ,    3.5744537437538658E-002
   7.2800000000000002       ,    7.5717273104834379E-002  ,    8.2459617413978087E-002
   7.2999999999999998       ,   0.12712922706608534       ,   0.12209601533473820     
   7.3200000000000003       ,    9.6240151109400679E-002  ,   0.14997702768245649     
   7.3399999999999999       ,   0.17244457059075652       ,   0.16257906105580686     
   7.3600000000000003       ,   0.11711364171927510       ,   0.15833448516195178     
   7.3799999999999999       ,   0.13223686357998210       ,   0.13813019573321411     
   7.4000000000000004       ,   0.13845034324506764       ,   0.10534407420278742     
   7.4199999999999999       ,    4.5964153799099405E-002  ,    6.5362039629748334E-002
   7.4400000000000004       ,   -1.0170067542798478E-002  ,    2.4642765392894551E-002
   7.4600000000000000       ,    3.0582748260751882E-002  ,   -1.0486385054113723E-002
   7.4800000000000004       ,   -6.3083950560317584E-002  ,   -3.5041590210918613E-002
   7.5000000000000000       ,    1.4661652043436994E-002  ,   -4.6327236612389633E-002
   7.5200000000000005       ,   -3.8006370556737237E-002  ,   -4.4390991901515069E-002
   7.5400000000000000       ,   -2.8049461621140387E-002  ,   -3.1878559714698072E-002
   7.5600000000000005       ,   -4.9075016887341283E-002  ,   -1.3319390481526243E-002
   7.5800000000000001       ,    3.7462973880048669E-003  ,    5.9884025709702150E-003
   7.6000000000000005       ,   -2.3133979362367184E-002  ,    2.1228856744883156E-002
   7.6200000000000001       ,   -3.5276668911435834E-002  ,    2.9158121547501081E-002
